bronze_row_id,order_number,order_date,expected_receiving_date,shipping_date,order_status,customer_id,customer_company,customer_contact,employee_id,employee_name,office_id,office_city,product_number,product_name,product_category,source_product_category_code,unit_price,quantity,source_file,ingested_at_utc
773,10182,2003-11-12,2003-11-21,2003-11-18,Shipped,357,GiftsForHim.com,Wales MacKinlay,1370,Gerard Hernandez,7,London,S18_4933,1957 Ford Thunderbird,Classic Cars,44,61.29,12,orderdetails.csv,2026-09-22T00:00:00Z
774,10182,2003-11-12,2003-11-21,2003-11-18,Shipped,357,GiftsForHim.com,Wales MacKinlay,1370,Gerard Hernandez,7,London,S24_1046,1970 Chevy Chevelle SS 454,Classic Cars,47,63.2,16,orderdetails.csv,2026-09-22T00:00:00Z
775,10182,2003-11-12,2003-11-21,2003-11-18,Shipped,357,GiftsForHim.com,Wales MacKinlay,1370,Gerard Hernandez,7,London,S24_1937,1939 Chevrolet Deluxe Coupe,Vintage Cars,39,31.86,6,orderdetails.csv,2026-09-22T00:00:00Z
776,10182,2003-11-12,2003-11-21,2003-11-18,Shipped,357,GiftsForHim.com,Wales MacKinlay,1370,Gerard Hernandez,7,London,S24_2022,1938 Cadillac V-16 Presidential Limousine,Vintage Cars,31,39.87,5,orderdetails.csv,2026-09-22T00:00:00Z
777,10182,2003-11-12,2003-11-21,2003-11-18,Shipped,357,GiftsForHim.com,Wales MacKinlay,1370,Gerard Hernandez,7,London,S24_2766,1949 Jaguar XK 120,Classic Cars,36,87.24,14,orderdetails.csv,2026-09-22T00:00:00Z
778,10182,2003-11-12,2003-11-21,2003-11-18,Shipped,357,GiftsForHim.com,Wales MacKinlay,1370,Gerard Hernandez,7,London,S24_2887,1952 Citroen-15CV,Classic Cars,20,116.27,13,orderdetails.csv,2026-09-22T00:00:00Z
779,10182,2003-11-12,2003-11-21,2003-11-18,Shipped,357,GiftsForHim.com,Wales MacKinlay,1370,Gerard Hernandez,7,London,S24_3191,1969 Chevrolet Camaro Z28,Classic Cars,33,73.62,15,orderdetails.csv,2026-09-22T00:00:00Z
780,10182,2003-11-12,2003-11-21,2003-11-18,Shipped,357,GiftsForHim.com,Wales MacKinlay,1370,Gerard Hernandez,7,London,S24_3432,2002 Chevy Corvette,Classic Cars,49,95.3,17,orderdetails.csv,2026-09-22T00:00:00Z
781,10182,2003-11-12,2003-11-21,2003-11-18,Shipped,357,GiftsForHim.com,Wales MacKinlay,1370,Gerard Hernandez,7,London,S24_3969,1936 Mercedes Benz 500k Roadster,Vintage Cars,23,34.88,8,orderdetails.csv,2026-09-22T00:00:00Z
782,10183,2003-11-13,2003-11-22,2003-11-15,Shipped,361,Kommission Auto,Karin Josephs,1401,Pamela Castillo,1,San Francisco,S10_1949,1952 Alpine Renault 1300,Classic Cars,23,180.01,8,orderdetails.csv,2026-09-22T00:00:00Z
783,10183,2003-11-13,2003-11-22,2003-11-15,Shipped,361,Kommission Auto,Karin Josephs,1401,Pamela Castillo,1,San Francisco,S10_4962,1962 LanciaA Delta 16V,Classic Cars,28,127.06,1,orderdetails.csv,2026-09-22T00:00:00Z
784,10183,2003-11-13,2003-11-22,2003-11-15,Shipped,361,Kommission Auto,Karin Josephs,1401,Pamela Castillo,1,San Francisco,S12_1666,1958 Setra Bus,Trucks and Buses,41,114.8,5,orderdetails.csv,2026-09-22T00:00:00Z
785,10183,2003-11-13,2003-11-22,2003-11-15,Shipped,361,Kommission Auto,Karin Josephs,1401,Pamela Castillo,1,San Francisco,S18_1097,1940 Ford Pickup Truck,Trucks and Buses,21,108.5,7,orderdetails.csv,2026-09-22T00:00:00Z
786,10183,2003-11-13,2003-11-22,2003-11-15,Shipped,361,Kommission Auto,Karin Josephs,1401,Pamela Castillo,1,San Francisco,S18_2949,1913 Ford Model T Speedster,Vintage Cars,37,91.18,9,orderdetails.csv,2026-09-22T00:00:00Z
787,10183,2003-11-13,2003-11-22,2003-11-15,Shipped,361,Kommission Auto,Karin Josephs,1401,Pamela Castillo,1,San Francisco,S18_2957,1934 Ford V8 Coupe,Vintage Cars,39,51.22,11,orderdetails.csv,2026-09-22T00:00:00Z
788,10183,2003-11-13,2003-11-22,2003-11-15,Shipped,361,Kommission Auto,Karin Josephs,1401,Pamela Castillo,1,San Francisco,S18_3136,18th Century Vintage Horse Carriage,Vintage Cars,22,90.06,10,orderdetails.csv,2026-09-22T00:00:00Z
789,10183,2003-11-13,2003-11-22,2003-11-15,Shipped,361,Kommission Auto,Karin Josephs,1401,Pamela Castillo,1,San Francisco,S18_4600,1940s Ford truck,Trucks and Buses,21,118.66,2,orderdetails.csv,2026-09-22T00:00:00Z
790,10183,2003-11-13,2003-11-22,2003-11-15,Shipped,361,Kommission Auto,Karin Josephs,1401,Pamela Castillo,1,San Francisco,S18_4668,1939 Cadillac Limousine,Vintage Cars,40,42.26,6,orderdetails.csv,2026-09-22T00:00:00Z
791,10183,2003-11-13,2003-11-22,2003-11-15,Shipped,361,Kommission Auto,Karin Josephs,1401,Pamela Castillo,1,San Francisco,S24_4258,1936 Chrysler Airflow,Vintage Cars,47,81.81,12,orderdetails.csv,2026-09-22T00:00:00Z
792,10183,2003-11-13,2003-11-22,2003-11-15,Shipped,361,Kommission Auto,Karin Josephs,1401,Pamela Castillo,1,San Francisco,S32_3522,1996 Peterbilt 379 Stake Bed with Outrigger,Trucks and Buses,49,52.36,4,orderdetails.csv,2026-09-22T00:00:00Z
793,10183,2003-11-13,2003-11-22,2003-11-15,Shipped,361,Kommission Auto,Karin Josephs,1401,Pamela Castillo,1,San Francisco,S700_2824,1982 Camaro Z28,Classic Cars,23,85.98,3,orderdetails.csv,2026-09-22T00:00:00Z
794,10184,2003-11-14,2003-11-22,2003-11-20,Shipped,362,Gifts4AllAges.com,Juri Yoshido,1501,Larry Bott,2,Boston,S12_4473,1957 Chevy Pickup,Trucks and Buses,37,105.47,6,orderdetails.csv,2026-09-22T00:00:00Z
795,10184,2003-11-14,2003-11-22,2003-11-20,Shipped,362,Gifts4AllAges.com,Juri Yoshido,1501,Larry Bott,2,Boston,S18_2238,1998 Chrysler Plymouth Prowler,Classic Cars,46,145.72,5,orderdetails.csv,2026-09-22T00:00:00Z
796,10184,2003-11-14,2003-11-22,2003-11-20,Shipped,362,Gifts4AllAges.com,Juri Yoshido,1501,Larry Bott,2,Boston,S18_2319,1964 Mercedes Tour Bus,Trucks and Buses,46,119.05,9,orderdetails.csv,2026-09-22T00:00:00Z
797,10184,2003-11-14,2003-11-22,2003-11-20,Shipped,362,Gifts4AllAges.com,Juri Yoshido,1501,Larry Bott,2,Boston,S18_2432,1926 Ford Fire Engine,Trucks and Buses,44,60.77,12,orderdetails.csv,2026-09-22T00:00:00Z
798,10184,2003-11-14,2003-11-22,2003-11-20,Shipped,362,Gifts4AllAges.com,Juri Yoshido,1501,Larry Bott,2,Boston,S18_3232,1992 Ferrari 360 Spider red,Classic Cars,28,165.95,10,orderdetails.csv,2026-09-22T00:00:00Z
799,10184,2003-11-14,2003-11-22,2003-11-20,Shipped,362,Gifts4AllAges.com,Juri Yoshido,1501,Larry Bott,2,Boston,S24_1444,1970 Dodge Coronet,Classic Cars,31,57.22,3,orderdetails.csv,2026-09-22T00:00:00Z
800,10184,2003-11-14,2003-11-22,2003-11-20,Shipped,362,Gifts4AllAges.com,Juri Yoshido,1501,Larry Bott,2,Boston,S24_2300,1962 Volkswagen Microbus,Trucks and Buses,24,117.57,11,orderdetails.csv,2026-09-22T00:00:00Z
801,10184,2003-11-14,2003-11-22,2003-11-20,Shipped,362,Gifts4AllAges.com,Juri Yoshido,1501,Larry Bott,2,Boston,S24_2840,1958 Chevy Corvette Limited Edition,Classic Cars,42,30.06,7,orderdetails.csv,2026-09-22T00:00:00Z
802,10184,2003-11-14,2003-11-22,2003-11-20,Shipped,362,Gifts4AllAges.com,Juri Yoshido,1501,Larry Bott,2,Boston,S24_4048,1992 Porsche Cayenne Turbo Silver,Classic Cars,49,114.73,2,orderdetails.csv,2026-09-22T00:00:00Z
803,10184,2003-11-14,2003-11-22,2003-11-20,Shipped,362,Gifts4AllAges.com,Juri Yoshido,1501,Larry Bott,2,Boston,S32_1268,1980�s GM Manhattan Express,Trucks and Buses,46,84.75,13,orderdetails.csv,2026-09-22T00:00:00Z
804,10184,2003-11-14,2003-11-22,2003-11-20,Shipped,362,Gifts4AllAges.com,Juri Yoshido,1501,Larry Bott,2,Boston,S32_2509,1954 Greyhound Scenicruiser,Trucks and Buses,33,52.49,8,orderdetails.csv,2026-09-22T00:00:00Z
805,10184,2003-11-14,2003-11-22,2003-11-20,Shipped,362,Gifts4AllAges.com,Juri Yoshido,1501,Larry Bott,2,Boston,S32_3207,1950's Chicago Surface Lines Streetcar,Trains,48,59.03,1,orderdetails.csv,2026-09-22T00:00:00Z
806,10184,2003-11-14,2003-11-22,2003-11-20,Shipped,362,Gifts4AllAges.com,Juri Yoshido,1501,Larry Bott,2,Boston,S50_1392,Diamond T620 Semi-Skirted Tanker,Trucks and Buses,45,92.6,4,orderdetails.csv,2026-09-22T00:00:00Z
807,10185,2003-11-14,2003-11-21,2003-11-20,Shipped,363,Online Diecast Creations Co.,Dorothy Young,1504,Barry Jones,3,NYC,S12_1108,2001 Ferrari Enzo,Classic Cars,21,195.33,13,orderdetails.csv,2026-09-22T00:00:00Z
808,10185,2003-11-14,2003-11-21,2003-11-20,Shipped,363,Online Diecast Creations Co.,Dorothy Young,1504,Barry Jones,3,NYC,S12_3148,1969 Corvair Monza,Classic Cars,33,146.55,14,orderdetails.csv,2026-09-22T00:00:00Z
809,10185,2003-11-14,2003-11-21,2003-11-20,Shipped,363,Online Diecast Creations Co.,Dorothy Young,1504,Barry Jones,3,NYC,S12_3891,1969 Ford Falcon,Classic Cars,43,147.07,12,orderdetails.csv,2026-09-22T00:00:00Z
810,10185,2003-11-14,2003-11-21,2003-11-20,Shipped,363,Online Diecast Creations Co.,Dorothy Young,1504,Barry Jones,3,NYC,S18_3140,1903 Ford Model A,Vintage Cars,28,124.3,9,orderdetails.csv,2026-09-22T00:00:00Z
811,10185,2003-11-14,2003-11-21,2003-11-20,Shipped,363,Online Diecast Creations Co.,Dorothy Young,1504,Barry Jones,3,NYC,S18_3259,Collectable Wooden Train,Trains,49,94.79,11,orderdetails.csv,2026-09-22T00:00:00Z
812,10185,2003-11-14,2003-11-21,2003-11-20,Shipped,363,Online Diecast Creations Co.,Dorothy Young,1504,Barry Jones,3,NYC,S18_4027,1970 Triumph Spitfire,Classic Cars,39,127.82,16,orderdetails.csv,2026-09-22T00:00:00Z
813,10185,2003-11-14,2003-11-21,2003-11-20,Shipped,363,Online Diecast Creations Co.,Dorothy Young,1504,Barry Jones,3,NYC,S18_4522,1904 Buick Runabout,Vintage Cars,47,87.77,8,orderdetails.csv,2026-09-22T00:00:00Z
814,10185,2003-11-14,2003-11-21,2003-11-20,Shipped,363,Online Diecast Creations Co.,Dorothy Young,1504,Barry Jones,3,NYC,S24_2011,18th century schooner,Ships,30,105.69,7,orderdetails.csv,2026-09-22T00:00:00Z
815,10185,2003-11-14,2003-11-21,2003-11-20,Shipped,363,Online Diecast Creations Co.,Dorothy Young,1504,Barry Jones,3,NYC,S24_3151,1912 Ford Model T Delivery Wagon,Vintage Cars,33,83.2,2,orderdetails.csv,2026-09-22T00:00:00Z
816,10185,2003-11-14,2003-11-21,2003-11-20,Shipped,363,Online Diecast Creations Co.,Dorothy Young,1504,Barry Jones,3,NYC,S50_1514,1962 City of Detroit Streetcar,Trains,20,46.86,15,orderdetails.csv,2026-09-22T00:00:00Z
817,10185,2003-11-14,2003-11-21,2003-11-20,Shipped,363,Online Diecast Creations Co.,Dorothy Young,1504,Barry Jones,3,NYC,S700_1138,The Schooner Bluenose,Ships,21,64.67,3,orderdetails.csv,2026-09-22T00:00:00Z
818,10185,2003-11-14,2003-11-21,2003-11-20,Shipped,363,Online Diecast Creations Co.,Dorothy Young,1504,Barry Jones,3,NYC,S700_1938,The Mayflower,Ships,30,79.68,10,orderdetails.csv,2026-09-22T00:00:00Z
819,10185,2003-11-14,2003-11-21,2003-11-20,Shipped,363,Online Diecast Creations Co.,Dorothy Young,1504,Barry Jones,3,NYC,S700_2610,The USS Constitution Ship,Ships,39,61.44,1,orderdetails.csv,2026-09-22T00:00:00Z
820,10185,2003-11-14,2003-11-21,2003-11-20,Shipped,363,Online Diecast Creations Co.,Dorothy Young,1504,Barry Jones,3,NYC,S700_3505,The Titanic,Ships,37,99.17,4,orderdetails.csv,2026-09-22T00:00:00Z
821,10185,2003-11-14,2003-11-21,2003-11-20,Shipped,363,Online Diecast Creations Co.,Dorothy Young,1504,Barry Jones,3,NYC,S700_3962,The Queen Mary,Ships,22,93.35,5,orderdetails.csv,2026-09-22T00:00:00Z
822,10185,2003-11-14,2003-11-21,2003-11-20,Shipped,363,Online Diecast Creations Co.,Dorothy Young,1504,Barry Jones,3,NYC,S72_3212,Pont Yacht,Ships,28,47.5,6,orderdetails.csv,2026-09-22T00:00:00Z
823,10186,2003-11-14,2003-11-20,2003-11-18,Shipped,369,Lisboa Souveniers,Lino  Rodriguez,1611,Andy Fixter,4,Paris,S10_4757,1972 Alfa Romeo GTA,Classic Cars,26,108.8,9,orderdetails.csv,2026-09-22T00:00:00Z
824,10186,2003-11-14,2003-11-20,2003-11-18,Shipped,369,Lisboa Souveniers,Lino  Rodriguez,1611,Andy Fixter,4,Paris,S18_1662,1980s Black Hawk Helicopter,Planes,32,137.19,1,orderdetails.csv,2026-09-22T00:00:00Z
825,10186,2003-11-14,2003-11-20,2003-11-18,Shipped,369,Lisboa Souveniers,Lino  Rodriguez,1611,Andy Fixter,4,Paris,S18_3029,1999 Yamaha Speed Boat,Ships,32,73.12,7,orderdetails.csv,2026-09-22T00:00:00Z
826,10186,2003-11-14,2003-11-20,2003-11-18,Shipped,369,Lisboa Souveniers,Lino  Rodriguez,1611,Andy Fixter,4,Paris,S18_3856,1941 Chevrolet Special Deluxe Cabriolet,Vintage Cars,46,98.46,6,orderdetails.csv,2026-09-22T00:00:00Z
827,10186,2003-11-14,2003-11-20,2003-11-18,Shipped,369,Lisboa Souveniers,Lino  Rodriguez,1611,Andy Fixter,4,Paris,S24_2841,1900s Vintage Bi-Plane,Planes,22,60.29,2,orderdetails.csv,2026-09-22T00:00:00Z
828,10186,2003-11-14,2003-11-20,2003-11-18,Shipped,369,Lisboa Souveniers,Lino  Rodriguez,1611,Andy Fixter,4,Paris,S24_3420,1937 Horch 930V Limousine,Vintage Cars,21,59.83,3,orderdetails.csv,2026-09-22T00:00:00Z
829,10186,2003-11-14,2003-11-20,2003-11-18,Shipped,369,Lisboa Souveniers,Lino  Rodriguez,1611,Andy Fixter,4,Paris,S24_3816,1940 Ford Delivery Sedan,Vintage Cars,36,68.77,8,orderdetails.csv,2026-09-22T00:00:00Z
830,10186,2003-11-14,2003-11-20,2003-11-18,Shipped,369,Lisboa Souveniers,Lino  Rodriguez,1611,Andy Fixter,4,Paris,S700_2047,HMS Bounty,Ships,24,80.56,5,orderdetails.csv,2026-09-22T00:00:00Z
831,10186,2003-11-14,2003-11-20,2003-11-18,Shipped,369,Lisboa Souveniers,Lino  Rodriguez,1611,Andy Fixter,4,Paris,S72_1253,Boeing X-32A JSF,Planes,28,42.71,4,orderdetails.csv,2026-09-22T00:00:00Z
832,10187,2003-11-15,2003-11-24,2003-11-16,Shipped,376,Precious Collectables,Braun Urs,1612,Peter Marsh,5,Tokyo,S18_2581,P-51-D Mustang,Planes,45,70.12,1,orderdetails.csv,2026-09-22T00:00:00Z
833,10187,2003-11-15,2003-11-24,2003-11-16,Shipped,376,Precious Collectables,Braun Urs,1612,Peter Marsh,5,Tokyo,S24_1785,1928 British Royal Navy Airplane,Planes,46,96.29,3,orderdetails.csv,2026-09-22T00:00:00Z
834,10187,2003-11-15,2003-11-24,2003-11-16,Shipped,376,Precious Collectables,Braun Urs,1612,Peter Marsh,5,Tokyo,S24_3949,Corsair F4U ( Bird Cage),Planes,43,55.96,10,orderdetails.csv,2026-09-22T00:00:00Z
835,10187,2003-11-15,2003-11-24,2003-11-16,Shipped,376,Precious Collectables,Braun Urs,1612,Peter Marsh,5,Tokyo,S24_4278,1900s Vintage Tri-Plane,Planes,33,64.48,2,orderdetails.csv,2026-09-22T00:00:00Z
836,10187,2003-11-15,2003-11-24,2003-11-16,Shipped,376,Precious Collectables,Braun Urs,1612,Peter Marsh,5,Tokyo,S32_4289,1928 Ford Phaeton Deluxe,Vintage Cars,31,61.22,4,orderdetails.csv,2026-09-22T00:00:00Z
837,10187,2003-11-15,2003-11-24,2003-11-16,Shipped,376,Precious Collectables,Braun Urs,1612,Peter Marsh,5,Tokyo,S50_1341,1930 Buick Marquette Phaeton,Vintage Cars,41,39.71,5,orderdetails.csv,2026-09-22T00:00:00Z
838,10187,2003-11-15,2003-11-24,2003-11-16,Shipped,376,Precious Collectables,Braun Urs,1612,Peter Marsh,5,Tokyo,S700_1691,American Airlines: B767-300,Planes,34,84.95,6,orderdetails.csv,2026-09-22T00:00:00Z
839,10187,2003-11-15,2003-11-24,2003-11-16,Shipped,376,Precious Collectables,Braun Urs,1612,Peter Marsh,5,Tokyo,S700_2466,America West Airlines B757-200,Planes,44,95.73,8,orderdetails.csv,2026-09-22T00:00:00Z
840,10187,2003-11-15,2003-11-24,2003-11-16,Shipped,376,Precious Collectables,Braun Urs,1612,Peter Marsh,5,Tokyo,S700_3167,F/A 18 Hornet 1/72,Planes,34,72,7,orderdetails.csv,2026-09-22T00:00:00Z
841,10187,2003-11-15,2003-11-24,2003-11-16,Shipped,376,Precious Collectables,Braun Urs,1612,Peter Marsh,5,Tokyo,S700_4002,American Airlines: MD-11S,Planes,44,70.33,9,orderdetails.csv,2026-09-22T00:00:00Z
842,10188,2003-11-18,2003-11-26,2003-11-24,Shipped,379,Collectables For Less Inc.,Allen Nelson,1619,Tom King,6,Sydney,S10_1678,1969 Harley Davidson Ultimate Chopper,Motorcycles,48,95.7,1,orderdetails.csv,2026-09-22T00:00:00Z
843,10188,2003-11-18,2003-11-26,2003-11-24,Shipped,379,Collectables For Less Inc.,Allen Nelson,1619,Tom King,6,Sydney,S10_2016,1996 Moto Guzzi 1100i,Motorcycles,38,111.8,4,orderdetails.csv,2026-09-22T00:00:00Z
844,10188,2003-11-18,2003-11-26,2003-11-24,Shipped,379,Collectables For Less Inc.,Allen Nelson,1619,Tom King,6,Sydney,S10_4698,2003 Harley-Davidson Eagle Drag Bike,Motorcycles,45,182.04,3,orderdetails.csv,2026-09-22T00:00:00Z
845,10188,2003-11-18,2003-11-26,2003-11-24,Shipped,379,Collectables For Less Inc.,Allen Nelson,1619,Tom King,6,Sydney,S18_2625,1936 Harley Davidson El Knucklehead,Motorcycles,32,52.09,5,orderdetails.csv,2026-09-22T00:00:00Z
846,10188,2003-11-18,2003-11-26,2003-11-24,Shipped,379,Collectables For Less Inc.,Allen Nelson,1619,Tom King,6,Sydney,S24_1578,1997 BMW R 1100 S,Motorcycles,25,95.8,2,orderdetails.csv,2026-09-22T00:00:00Z
847,10188,2003-11-18,2003-11-26,2003-11-24,Shipped,379,Collectables For Less Inc.,Allen Nelson,1619,Tom King,6,Sydney,S24_2000,1960 BSA Gold Star DBD34,Motorcycles,40,61.7,6,orderdetails.csv,2026-09-22T00:00:00Z
848,10188,2003-11-18,2003-11-26,2003-11-24,Shipped,379,Collectables For Less Inc.,Allen Nelson,1619,Tom King,6,Sydney,S32_1374,1997 BMW F650 ST,Motorcycles,44,81.91,7,orderdetails.csv,2026-09-22T00:00:00Z
849,10188,2003-11-18,2003-11-26,2003-11-24,Shipped,379,Collectables For Less Inc.,Allen Nelson,1619,Tom King,6,Sydney,S700_2834,ATA: B757-300,Planes,29,96.11,8,orderdetails.csv,2026-09-22T00:00:00Z
850,10189,2003-11-18,2003-11-25,2003-11-24,Shipped,381,Royale Belge,Pascale  Cartrain,1621,Mami Nishi,7,London,S12_2823,2002 Suzuki XREO,Motorcycles,28,138.57,1,orderdetails.csv,2026-09-22T00:00:00Z
851,10190,2003-11-19,2003-11-29,2003-11-20,Shipped,382,Salzburg Collectables,Georg  Pipps,1625,Yoshimi Kato,1,San Francisco,S24_2360,1982 Ducati 900 Monster,Motorcycles,42,58.87,3,orderdetails.csv,2026-09-22T00:00:00Z
852,10190,2003-11-19,2003-11-29,2003-11-20,Shipped,382,Salzburg Collectables,Georg  Pipps,1625,Yoshimi Kato,1,San Francisco,S32_2206,1982 Ducati 996 R,Motorcycles,46,38.62,1,orderdetails.csv,2026-09-22T00:00:00Z
853,10190,2003-11-19,2003-11-29,2003-11-20,Shipped,382,Salzburg Collectables,Georg  Pipps,1625,Yoshimi Kato,1,San Francisco,S32_4485,1974 Ducati 350 Mk3 Desmo,Motorcycles,42,89.8,4,orderdetails.csv,2026-09-22T00:00:00Z
854,10190,2003-11-19,2003-11-29,2003-11-20,Shipped,382,Salzburg Collectables,Georg  Pipps,1625,Yoshimi Kato,1,San Francisco,S50_4713,2002 Yamaha YZR M1,Motorcycles,40,67.53,2,orderdetails.csv,2026-09-22T00:00:00Z
855,10191,2003-11-20,2003-11-30,2003-11-24,Shipped,385,Cruz & Sons Co.,Arnold Cruz,1702,Martin Gerard,2,Boston,S12_1099,1968 Ford Mustang,Classic Cars,21,155.66,3,orderdetails.csv,2026-09-22T00:00:00Z
856,10191,2003-11-20,2003-11-30,2003-11-24,Shipped,385,Cruz & Sons Co.,Arnold Cruz,1702,Martin Gerard,2,Boston,S12_3380,1968 Dodge Charger,Classic Cars,40,104.52,1,orderdetails.csv,2026-09-22T00:00:00Z
857,10191,2003-11-20,2003-11-30,2003-11-24,Shipped,385,Cruz & Sons Co.,Arnold Cruz,1702,Martin Gerard,2,Boston,S12_3990,1970 Plymouth Hemi Cuda,Classic Cars,30,70.22,4,orderdetails.csv,2026-09-22T00:00:00Z
858,10191,2003-11-20,2003-11-30,2003-11-24,Shipped,385,Cruz & Sons Co.,Arnold Cruz,1702,Martin Gerard,2,Boston,S18_3278,1969 Dodge Super Bee,Classic Cars,36,75.59,6,orderdetails.csv,2026-09-22T00:00:00Z
859,10191,2003-11-20,2003-11-30,2003-11-24,Shipped,385,Cruz & Sons Co.,Arnold Cruz,1702,Martin Gerard,2,Boston,S18_3482,1976 Ford Gran Torino,Classic Cars,23,119.06,5,orderdetails.csv,2026-09-22T00:00:00Z
860,10191,2003-11-20,2003-11-30,2003-11-24,Shipped,385,Cruz & Sons Co.,Arnold Cruz,1702,Martin Gerard,2,Boston,S18_3782,1957 Vespa GS150,Motorcycles,43,60.93,9,orderdetails.csv,2026-09-22T00:00:00Z
861,10191,2003-11-20,2003-11-30,2003-11-24,Shipped,385,Cruz & Sons Co.,Arnold Cruz,1702,Martin Gerard,2,Boston,S18_4721,1957 Corvette Convertible,Classic Cars,32,136.9,8,orderdetails.csv,2026-09-22T00:00:00Z
862,10191,2003-11-20,2003-11-30,2003-11-24,Shipped,385,Cruz & Sons Co.,Arnold Cruz,1702,Martin Gerard,2,Boston,S24_3371,1971 Alpine Renault 1600s,Classic Cars,48,53.27,2,orderdetails.csv,2026-09-22T00:00:00Z
863,10191,2003-11-20,2003-11-30,2003-11-24,Shipped,385,Cruz & Sons Co.,Arnold Cruz,1702,Martin Gerard,2,Boston,S24_4620,1961 Chevrolet Impala,Classic Cars,44,77.61,7,orderdetails.csv,2026-09-22T00:00:00Z
864,10192,2003-11-20,2003-11-29,2003-11-25,Shipped,386,L'ordine Souveniers,Maurizio  Moroni,1002,Diane Murphy,1,San Francisco,S12_4675,1969 Dodge Charger,Classic Cars,27,99.04,16,orderdetails.csv,2026-09-22T00:00:00Z
865,10192,2003-11-20,2003-11-29,2003-11-25,Shipped,386,L'ordine Souveniers,Maurizio  Moroni,1002,Diane Murphy,1,San Francisco,S18_1129,1993 Mazda RX-7,Classic Cars,22,140.12,11,orderdetails.csv,2026-09-22T00:00:00Z
866,10192,2003-11-20,2003-11-29,2003-11-25,Shipped,386,L'ordine Souveniers,Maurizio  Moroni,1002,Diane Murphy,1,San Francisco,S18_1589,1965 Aston Martin DB5,Classic Cars,29,100.8,7,orderdetails.csv,2026-09-22T00:00:00Z
867,10192,2003-11-20,2003-11-29,2003-11-25,Shipped,386,L'ordine Souveniers,Maurizio  Moroni,1002,Diane Murphy,1,San Francisco,S18_1889,1948 Porsche 356-A Roadster,Classic Cars,45,70.84,15,orderdetails.csv,2026-09-22T00:00:00Z
868,10192,2003-11-20,2003-11-29,2003-11-25,Shipped,386,L'ordine Souveniers,Maurizio  Moroni,1002,Diane Murphy,1,San Francisco,S18_1984,1995 Honda Civic,Classic Cars,47,128.03,10,orderdetails.csv,2026-09-22T00:00:00Z
869,10192,2003-11-20,2003-11-29,2003-11-25,Shipped,386,L'ordine Souveniers,Maurizio  Moroni,1002,Diane Murphy,1,San Francisco,S18_2870,1999 Indy 500 Monte Carlo SS,Classic Cars,38,110.88,8,orderdetails.csv,2026-09-22T00:00:00Z
870,10192,2003-11-20,2003-11-29,2003-11-25,Shipped,386,L'ordine Souveniers,Maurizio  Moroni,1002,Diane Murphy,1,San Francisco,S18_3232,1992 Ferrari 360 Spider red,Classic Cars,26,137.17,12,orderdetails.csv,2026-09-22T00:00:00Z
871,10192,2003-11-20,2003-11-29,2003-11-25,Shipped,386,L'ordine Souveniers,Maurizio  Moroni,1002,Diane Murphy,1,San Francisco,S18_3685,1948 Porsche Type 356 Roadster,Classic Cars,45,125.74,9,orderdetails.csv,2026-09-22T00:00:00Z
872,10192,2003-11-20,2003-11-29,2003-11-25,Shipped,386,L'ordine Souveniers,Maurizio  Moroni,1002,Diane Murphy,1,San Francisco,S24_1046,1970 Chevy Chevelle SS 454,Classic Cars,37,72.02,4,orderdetails.csv,2026-09-22T00:00:00Z
873,10192,2003-11-20,2003-11-29,2003-11-25,Shipped,386,L'ordine Souveniers,Maurizio  Moroni,1002,Diane Murphy,1,San Francisco,S24_1628,1966 Shelby Cobra 427 S/C,Classic Cars,47,49.3,6,orderdetails.csv,2026-09-22T00:00:00Z
874,10192,2003-11-20,2003-11-29,2003-11-25,Shipped,386,L'ordine Souveniers,Maurizio  Moroni,1002,Diane Murphy,1,San Francisco,S24_2766,1949 Jaguar XK 120,Classic Cars,46,86.33,2,orderdetails.csv,2026-09-22T00:00:00Z
875,10192,2003-11-20,2003-11-29,2003-11-25,Shipped,386,L'ordine Souveniers,Maurizio  Moroni,1002,Diane Murphy,1,San Francisco,S24_2887,1952 Citroen-15CV,Classic Cars,23,112.74,1,orderdetails.csv,2026-09-22T00:00:00Z
876,10192,2003-11-20,2003-11-29,2003-11-25,Shipped,386,L'ordine Souveniers,Maurizio  Moroni,1002,Diane Murphy,1,San Francisco,S24_2972,1982 Lamborghini Diablo,Classic Cars,30,33.23,13,orderdetails.csv,2026-09-22T00:00:00Z
877,10192,2003-11-20,2003-11-29,2003-11-25,Shipped,386,L'ordine Souveniers,Maurizio  Moroni,1002,Diane Murphy,1,San Francisco,S24_3191,1969 Chevrolet Camaro Z28,Classic Cars,32,69.34,3,orderdetails.csv,2026-09-22T00:00:00Z
